Name,Address,Latitude,Longitude,Type
Gəncə Mərkəz filialı,"Gəncə, Nizami rayonu, Atatürk prospekti 242B",40.680520,46.358100,branch
Gənclik filialı,"Nərimanov rayonu, Gənclik mst. yaxınlığı, Akademik H.Əliyev 94",40.403295,49.854145,branch
Goranboy filialı,"Goranboy, H.Əliyev küç. 21",40.605344,46.785962,branch
Göyçay filialı,"Göyçay, Heydər Əliyev prospekti 38",40.649455,47.748114,branch
Göygöl filialı,"Göygöl şəhəri, Heydər Əliyev prospekti 89A",40.5884722,46.3177778,branch
Hacıqabul filialı,"Hacıqabul, İsmət Qayıbov küçəsi",40.031333,48.935333,branch
Hava limanı filialı,Heydər Əliyev adına Beynəlxalq Hava Limanı,40.465714,50.052151,branch
İmişli filialı,"İmişli, 20 Yanvar küçəsi 17",39.844395,47.986908,branch
İsmayıllı filialı,"İsmayıllı, M,F. Axundov küçəsi 16a",40.787579,48.146694,branch
Kürdəmir filialı,"Kürdəmir, H.Əliyev prospekti 14",40.343666,48.157539,branch
Lənkəran filialı,"Lənkəran şəhəri, Ş.Axundov küçəsi 16",38.753909,48.855414,branch
Masallı filialı,"Masallı şəhəri, Heydər Əliyev prospekti 34",39.035248,48.668652,branch
Mərdəkan filialı,"Mərdəkan qəs., Yesenin 8a",40.487396,50.161011,branch
Mingəçevir filialı,"Mingəçevir şəhəri, Heydər Əliyev prospekti 96a",40.76657397925422,47.058333177765526,branch
Naxçıvan filialı,"Naxçıvan şəhəri, H.Əliyev prospekti 13A",39.21255,45.40795,branch
Oğuz filialı,"Oğuz, H.Əliyev küçəsi 98",41.075140,47.466616,branch
Pirallahı filialı,"Pirallahı rayonu, S. Murtuzəliyev küçəsi",40.455276,50.337276,branch
Qax filialı,"Qax şəhəri, H.Əliyev prosp. 52D",41.419292,46.921598,branch
Qazax filialı,"Qazax, H.Əliyev prospekti 75",41.089900,45.3589100,branch
Qəbələ filialı,"Qəbələ, İ.Qutqaşınlı küç. 58",40.977936,47.846554,branch
Quba filialı,"Quba, H. Əliyev pr. 219A",41.363458,48.522153,branch
Saatlı filialı,"Saatlı, H.Əliyev prospekti 178",39.937862321630135,48.36398497221913,branch
Şabran filialı,"Şabran, H.Əliyev küçəsi 101",41.212433,48.986492,branch
Salyan filialı,"Salyan ş., H.Əliyev küçəsi 103",39.605377,48.985332,branch
Şamaxı filialı,"Şamaxı, H.Əliyev küçəsi 51",40.63248586370292,48.63315617164039,branch
Samux filialı,"Samux rayonu, H.Əliyev 134",40.757492,46.399326,branch
Səbail filialı,"Səbail rayonu, Lev Tolstoy k-si 191",40.3740776,49.84202332,branch
Şəki filialı,"Şəki, H.Əliyev prospekti 61A",41.205125,47.177632,branch
Şəmkir filialı,"Şəmkir, S.Vurğun küçəsi 131",40.830095,46.020204,branch
Şirvan filialı,"Şirvan şəh., M. Rəsulzadə küç. 11 (Azərpoçtun yanı)",39.934551,48.917912,branch
Siyəzən filialı,"Siyəzən şəhəri, Babək küçəsi",41.075969,49.113477,branch
Sumqayıt filialı,"Sumqayıt şəhəri, Səməd Vurğun küçəsi 112/14",40.593892,49.678295,branch
Tərtər filialı,"Tərtər, E.Hüseynov küçəsi 3",40.339886,46.932442,branch
Tovuz filialı,"Tovuz, Sabir küçəsi 13",40.992667,45.616973,branch
Ucar filialı,"Ucar, Oğuz küç. 44",40.509697,47.65937,branch
Xaçmaz filialı,"Xaçmaz, N.Nərimanov prospekti 50A",41.471161,48.809338,branch
Xankəndi filialı,Xankəndi şəhəri,39.81634804205688,46.75202130372225,branch
Xətai filialı,"Xətai rayonu, 8 Noyabr pr.23, AMAY Ticarət Mərkəzi",40.37918,49.87869,branch
Xırdalan filialı,"Abşeron rayonu, Xırdalan şəhəri, M.Ə.Rəsulzadə küçəsi 3",40.4486008,49.7500943,branch
Yeni Sumqayıt filialı,"Sumqayıt şəhəri, 13-cü mikrorayon, Üzeyir Hacıbəyov küçəsi",40.570368,49.690033,branch
Yevlax filialı,"Yevlax, H.Əliyev prospekti 27",40.613266,47.14846,branch
Zaqatala filialı,"Zaqatala, Vidadi küçəsi 28a",41.6288793,46.6413267,branch
Zərdab filialı,"Zərdab, Azərbaycan küçəsi, 56",40.2183625883016,47.70675685132114,branch
ABB-nin Qax filialı,"Qax ş., İ.Mustafayev küç. 33 (ABB-nin Qax filialı)",41.43002805615341,46.958456888706884,cashin
ABB-nin Ağdaş filialı 24/7 sahə - 1,"Ağdaş, H.Əliyev prospekti, 96 (ABB-nin Ağdaş filialı 24/7 sahə)",40.64464509611075,47.47541481995137,cashin
ABB-nin Ağdaş filialı 24/7 sahə - 2,"Ağdaş, H.Əliyev prospekti, 96 (ABB-nin Ağdaş filialı 24/7 sahə)",40.64464509611075,47.47541481995137,cashin
ABB-nin Göygöl filialı,"Göygöl, H.Əliyev prospekti 54 (ABB Göygöl filialı)",40.58848930299931,46.31781200496325,cashin
ABB-nin Şirvan filialı 24/7 sahə,"Şirvan şəh., M.Ə.Rəsulzadə küç. 11 (ABB Şirvan filialı 24/7 sahə)",39.954087203639475,48.94529953145344,cashin
ABB-nin Hacıqabul filialı,"Hacıqabul şəhəri, İsmət Qayıbov küç. 32",40.031326,48.935543,cashin
ABB-nin Qazax filialı - 2,"Qazax r., Sabir küçəsi 75 (ABB Qazax filialı)",41.089988,45.358857,cashin
ABB Qəbələ filialı-2,"Qəbələ , Qəbələ, İ.Qutqaşınlı küçəsi, 37",40.981172,47.848992,cashin
Araz market - Buzovna,"Bakı, Xəzər rayonu, Buzovna qəs., Maştağa yolu (Araz market)",40.42544705254884,49.99476587212442,cashin
Araz market (Köhnə Günəşli),"Suraxanı r. Köhnə Günəşli qəs. İlqar Musayev küç., 56 D (24/7  ""ARAZ"" m.)",40.385005,49.971756,cashin
Araz market (Hövsan),Bakı şəhəri Suraxanı rayonu Hövsan ŞTQ E. Məmmədov ev. 5K,40.360714,50.079949,cashin
ABB Suraxanı filialı 24/7 - 1,"Bakı, Suraxanı rayonu, Əmircan qəsəbəsi, İ.Məmmədov küçəsi 3 (ABB Suraxanı filialı 24/7)",40.43012600743132,49.98685000312504,cashin
ABB Suraxanı filialı 24/7 - 2,"Bakı, Suraxanı rayonu, Əmircan qəsəbəsi, İ.Məmmədov küçəsi 3 (ABB Suraxanı filialı 24/7)",40.43012600743132,49.98685000312504,cashin
ABB-nin İsmayıllı filialı  - 2,"İsmayıllı , Cavanşir küçəsi 21A (ABB İsmayıllı filialı)",40.785185755946756,48.148832691677796,cashin
ABB-nin Quba filialı - 1,"Quba r-nu, H.Əliyev prospekti, 219A (ABB Quba filialı)",41.362896864278156,48.52212912027352,cashin
ABB-nin Quba filialı - 2,"Quba r-nu, H.Əliyev prospekti, 219A (ABB Quba filialı)",41.362896864278156,48.52212912027352,cashin
Sabiarbad ASAN xidmət,"Sabirabad, H.Əliyev Prospekti 128, ASAN xidmət, inzibati bina",40.017367,48.476843,cashin
Laçın - Mərkəz,Laçın şəhəri mərkəzi küçəsi (polis idarəsinin yanı),39.638275,46.552526,cashin
Bazarstore (Masazır),"Abşeron r-nu, Masazır kəndi (Bazarstore Masazır)",40.495197,49.759883,cashin
Bravo (Masazır),"Abşeron, Masazır qəsəbəsi, istiqlaliyyat küçəsi (Bravo Masazır)",40.490859057376916,49.75487170906055,cashin
Araz market (Masazır),"Abşeron ray., Masazır qəs., Nəsib bəy Yusifbəyli küç. 16a/2",40.478819,49.753169,cashin
ABB-nin Tovuz filialı,"Tovuz, M.Ə.Sabir küçəsi 49 (ABB Tovuz filialı)",40.99266228364854,45.617062286730686,cashin
Tovuz - ASAN Xidmət,"Tovuz rayonu, Bozalqanlı kənd ərazisi, Heydər Əliyev prospekti,  ASAN Xidmət Mərkəzi",40.9981450,45.657059,cashin
ABB-nin Şabran filialı,"Şabran, H.Əliyev pr. 101 (ABB-nin Şabran filialı)",41.2115994,48.998091,cashin
Şabran yaradıcılıq-istirahət kompleksi,Şabran r/n. Pirəbədil kəndi (Şabran yaradıcılıq-istirahət kompleksi),41.207591,48.801868,cashin
Bolmart (Ağcabədi),Ağcabədi (Bolmart),40.03171872968408,47.45169725321251,cashin
ABB-nin Ucar filialı - 2,"Ucar, Oğuz k. 44 (ABB Ucar filialı)",40.505089324416296,47.658295254137954,cashin
Qala Xiyabani (Lənkəran),"Lənkəran ş., Qala Xiyabani küç.",38.75796435845418,48.85431794806813,cashin
ABB - Masallı filialı,"Masallı şəh, Heydər Əliyev prospekti 34 (ABB Masallı filialı)",39.035048,48.669059,cashin
ABB-nin Xaçmaz filialı - 1,"Xaçmaz, N-Nərimanov küç- 50 A (ABB Xaçmaz filialı)",41.457071638868086,48.794027349410825,cashin
ABB-nin Xaçmaz filialı - 2,"Xaçmaz, N-Nərimanov küç- 50 A (ABB Xaçmaz filialı)",41.457071638868086,48.794027349410825,cashin
ABB-nin Xankəndi filialı,Xankəndi şəhəri (ABB Xankəndi filialı),39.8163286210201,46.752053354036015,cashin
ABB-nin Mingəçevir filialı - 1,"Mingəçevir r., Heydər Əliyev pr.96 (ABB Mingəçevir filialı)",40.762245,47.067538,cashin
ABB-nin Mingəçevir filialı - 2,"Mingəçevir r., Heydər Əliyev pr.96 (ABB Mingəçevir filialı)",40.762245,47.067538,cashin
ABB-nin Ağstafa filialı,"Ağstafa, Ağstafa , H.Əliyev küçəsi 50A (ABB Ağstafa filialı)",41.112116,45.440646,cashin
Bravo (Bakıxanov 7/24),"Bakı ş. Sabunçui r., Bakıxanov qəs. Ramiz Qəmbərov küç.2566-cı məhəllə, (Bravo bakıxanov - Razin SS) (Road to Bakixanov)",40.412404,49.954474,cashin
Bolmart (Bakıxanov),"Bakı ş. Sabunçu r., Bakıxanov qəs.  Muxtar Fətəliyev k. 1001 (Megastore)",40.41846821963565,49.96585292301883,cashin
ABB-nin Sabunçu filialı,"Bakı, Sabunçu rayonu, Bakıxanov qəsəbəsi, Mehmandarov küç.26 ( Sabunçu filialı )",40.424814,49.959092,cashin
ABB-nin Sabunçu filialı,"Bakı, Sabunçu rayonu, Bakıxanov qəsəbəsi, Mehmandarov küç.26 (ABB Sabunçu filialı)",40.424814,49.959092,cashin
Bolmart (Zabrat),"Bakı ş. Sabunçu r., Zabrat qəs. Zabrat şosesi 112 (Bolmart Zabrat)",40.446807,49.934971,cashin
ABB Sabunçu filialı,"Bakı, Sabunçu rayonu, Bakıxanov qəsəbəsi, Mehmandarov küç.26 (ABB Sabunçu filialı)",40.424814,49.959092,cashin
Madeyra mebel (Zabrat),"Bakı, Sabunçu rayonu, Zabrat 1, Babək  (Madeyra mebel)",40.472677,49.947573,cashin
Socar YDM (Sabunçu dairəsi),"Bakı, Sabunçu rayonu, Sabunçu dairəsi (Socar YDM)",40.436312,49.930275,cashin
Socar (Sabunçu dairəsi),"Bakı, Sabunçu rayonu, Sabunçu dairəsi (Socar YDM)",40.439081,49.939152,cashin
Bakıxanov - ASAN 4,"Bakı, Sabunçu r-nu, Bakıxanov qəs., Sülh küç., 8a (ASAN 4)",40.42101975299624,49.969111063659135,cashin
ABB-nin Ağsu filialı,"Ağsu, Azərbaycan küçəsi ( Ağsu şöbəsi)",40.567539,48.399806,cashin
Naxçıvan Olimpiya mərkəzi,"Naxçıvan, Əziz Əliyev ilə İstiqlaliyyat küçələrinin kəsişməsi (Naxçıvan Olimpiya mərkəzi)",39.22071925365035,45.41228232087287,cashin
"""Cahan"" T/M Naxçıvan","Naxçıvan, Əziz Əliyev küçəsi, ""Cahan"" Ticarət Mərkəzi",39.205957,45.424426,cashin
Mərkəzi poçt (Naxçıvan),"Naxçıvan, Nizami küçəsi,34 (Mərkəzi poçt)",39.21244829659379,45.406518085929584,cashin
BANU (Naxçıvan),"Naxçıvan şəh., Cahan gənclər şəhərciyi, BANU 1 market",39.19482854418544,45.42999469590923,cashin
Saat meydan (Naxçıvan),"Naxçıvan şəh., C.Məmmədquluzadə (Saat meydan Grand hotel)",39.19885164397089,45.416940881770394,cashin
"""Tebriz"" mehmanxanası (Naxçıvan)","Naxçıvan şəhəri, (Tebriz mehmanxanası)",39.210344,45.409007,cashin
Hava limanı,"Naxçıvan, Beynəlxalq Hava limanı",39.191190,45.447486,cashin
ABB-nin Naxçıvan filialı - 1,"Naxçıvan ş., H.Əliyev prospekti, ev 13A (ABB Naxçıvan filialı)",39.21261274583827,45.4079758807977,cashin
ABB-nin Naxçıvan filialı - 2,"Naxçıvan ş., H.Əliyev prospekti, ev 13A (ABB Naxçıvan filialı)",39.21261274583827,45.4079758807977,cashin
Naxçıvan - ASAN,"Naxçıvan şəhəri, Seyid Cəfər Pişəvəri 7",39.22111263375236,45.40476702853944,cashin
Bazarstore (Xətai),"Bakı, Xətai rayonu, Babək prospekti 1129 məhəllə",40.387924,49.866940,cashin
ABB-nin Xətai fililalı,"Bakı şəhəri, Xətai r-nu, Nobel pr. 23, Xətai filialının yeni binası ( ASAN-2 xidmətinin yanı )",40.3791493,49.8786948,cashin
Megastore (Əhmədli),"Xətai r., Əhmədli qəs., R.Məmmədov küç., Ukrayna dairəsi, ""Megastore""",40.372913,49.944703,cashin
Azəriqaz QSC - Y.Səfərov k.,"Bakı, Xətai rayonu, Yusif Səfərov küçəsi 23 (""Azəriqaz"" QSC)",40.3848192,49.863234,cashin
Bravo (Əhmədli),"Bakı ş. Xətai r., Ramiz Quliyev küç., 4 (Bravo Əhmədli - Radiofactory)",40.374662,49.944575,cashin
Bravo (Babək prospekti),"Bakı ş. Xətai ray., N.Rəfiyev küç. 29 (Bravo Babək)",40.387791,49.873824,cashin
ABB-nin Sənaye filialı,"Bakı, Xətai r-nu, Babək prospekti 1145 məhəllə (ABB Sənaye filialı)",40.388477,49.877889,cashin
Bravo Azure,"Bakı, Xətai, Afiyəddin Cəlilov küçəsi 69B (Bravo Azure)",40.378991784669445,49.87547653319742,cashin
H.Aslanov M. çıxışı,Xətai r. Məhəmməd Hadi küç. (H.Aslanov m. çıxışı),40.370930,49.953829,cashin
Rahat market (Sərhədçi),Xətai r. Babək pr. ev 90 E2317-ci m.,40.394847,49.958643,cashin
Araz market (Xəzər dairəsi),"Xətai r., Gəncə pr. 41",40.363397,49.960477,cashin
Bizim market (Sarayev),"Bakı, Xətai rayonu, Sarayev küçəsi 8C (Bizim market)",40.386636,49.964723,cashin
Socar YDM (Zığ),"Bakı, Xətai rayonu, Zığ şos. Gənclik parkı (Socar YDM)",40.355464,49.953263,cashin
Socar YDM N14 (Babək pr.),Babək pr. yolun sol tərəfi O.Vəliyev (Socar petrolium N14),40.392745,49.914431,cashin
Bazarstore (Nargilə dairəsi),"Bakı, Xətai rayonu, 8 Noyabr Prospekti (Bazarstore Nargilə dairəsi)",40.36808282056749,49.93875399331564,cashin
ASAN xidmət - Amay,"Bakı şəhəri, Xətai rayonu Nobel pr. 23 (ASAN xidmət - Amay)",40.379213,49.879039,cashin
ASAN 5,"Bakı, Nizami r-nu,  H.Əliyev prospekti 115 (ASAN 5)",40.417581,49.908305,cashin
Oba market (P.Həşimov küç.),"Baki, Xatai rayonu, Polad Həşimov küçəsi (Oba market)",40.34260236400333,49.96914311431556,cashin
Mərkəzi Neftçilər Xəstəxanası,"Bakı, Xətai rayonu, Yusif Səfərov küçəsi 17 (Mərkəzi Neftçilər Xəstəxanası)",40.380932,49.863842,cashin
ASAN-6 - Heydər Əliyev parkının yaxınlığı,"Bakı şəhəri, Xətai rayonu, V.Tau küçəsi, (ASAN-6, Heydər Əliyev parkının yaxınlığı)",40.378209,49.955839,cashin
Neptun supermarket (Ağ şəhər ),"Bakı, Xətai rayonu, Mərkəzi bulvar küçəsi (Ağ şəhər Neptun supermarket)",40.383320570901375,49.890207214942464,cashin
ABB-nin Salyan filialı,"Salyan şəhəri, H.Əliyev prospekti, 103, (ABB Salyan filialı)",39.597176,48.9853172,cashin
KOB evi (Bünyadov pr.),"Baki, Nərimanov, Ziya Bünyadov pospekti ilə Aşıq Molla cümə küçəsinin kəsişməsi  (KOB EVİ)",40.412773,49.853899,cashin
ABB-nin Gənclik filialı,"Bakı, Nərimanov r. Akademik H.Əliyev 94 (Gənclik filialı)",40.403239,49.854116,cashin
Hyundai (Dərnəgül yolu),"Bakı ş., Nərimanov r. Ziya Bünyadov 118 (Dərnəgül yolu) (Hyundai)",40.428001,49.897939,cashin
Bazarstore (Azadlıq pros.),"Nərimanov rayonu, Azadlıq pr. Yusif Vəzir Çəmənzəminli 23",40.402387,49.835848,cashin
Tam store (Nərimanov),"Nərimanov ray., Həsənoğlu küç. - Tam store (H.Əliyev mərkəzin yaxınlığında)",40.39725330793839,49.86978217722192,cashin
Grandmart (Nərimanov),"Bakı ş. Nərimanov rayonu, Gülarə Qədirbəyova küç., 9 (Grandmart)",40.393887,49.862502,cashin
Bazarstore (Gənclik),"Bakı, Nərimanov rayonu, F.X. Xoyski prospekti, 830",40.399636,49.850539,cashin
Araz market (Qarabağ küç.),Nərimanov r. Garabağ küç. İlə Təbriz küç. Kəsişmə,40.389171583025764,49.85744185513864,cashin
Bazarstore (Ayna Sultanova),"Bakı ş. Nərimanov r-nu, Ziya Bünyadov  48/54 (Bazarstore Ayna Sultanova)",40.412492,49.845384,cashin
Araz market (Əhməd Rəcəbli),"Bakı, Əhməd Rəcəbli 27, Nərimanov, (Araz market)",40.411042,49.861069,cashin
ABB-nin Gənclik filialı,"Bakı, Nərimanov r. Akademik H.Əliyev 94 (Gənclik filialı)",40.403353,49.854161,cashin
Bolmart  (Nərimanov),"Bakı, Nərimanov r-nu, Aşıq Molla Cümə 46G (Bolmart)",40.411036,49.857585,cashin
ABB-nin Nərimanov filialı,"Bakı şəhəri, Ağa Neymətulla küçəsi 42 (ABB Nərimanov filialı)",40.402200,49.873241,cashin
ABB-nin Nərimanov filialı,"Bakı şəhəri, Ağa Neymətulla küçəsi 42 (ABB Nərimanov filialı)",40.402200,49.873241,cashin
Gənclik Mall,"Bakı, Nərimanov ray., Fətəli xan Xoyski 14 (Gənclik mall)",40.400268,49.852213,cashin
ASAN 1 (Akademik H. Əliyev 36),"Bakı şəhəri, Nərimanov rayonu, akademik H.Əliyev küç. 36  (ASAN 1)",40.3990627,49.8350717,cashin
Respublika Uşaq Stomatoloji mərkəzi - 1,"Bakı, Nərimanov rayonu, Təbriz küçəsi 102 (Respublika Uşaq Stomatoloji mərkəzi)",40.402058,49.869731,cashin
Respublika Uşaq Stomatoloji mərkəzi - 2,"Bakı, Nərimanov rayonu, Təbriz küçəsi 102 (Respublika Uşaq Stomatoloji mərkəzi)",40.402058,49.869731,cashin
Respublika Uşaq Stomatoloji mərkəzi - 3,"Bakı, Nərimanov rayonu, Təbriz küçəsi 102 (Respublika Uşaq Stomatoloji mərkəzi)",40.402058,49.869731,cashin
ABB-nin Bərdə filialı,"Bərdə,Üzeyir Hacıbəyov  küç, (ABB-nin Bərdə filialı)",40.374042,47.123039,cashin
Bərdə ASAN xidmət,"Bərdə rayonu, Heydər Əliyev prospekti 100",40.394167,47.124167,cashin
ABB-nin Şamaxı filialı,"Şamaxı, H.Əliyev 51 (ABB Şamaxı filialı)",40.632682,48.633041,cashin
Şamaxı - ASAN xidmət,"Şamaxı r., Şamaxı-Yevlax şossesi (ASAN xidmət)",40.613752,48.665060,cashin
ABB-nin Biləsuvar filialı,"Biləsuvar, Biləsuvar , H.Əliyev prospekti 45 (ABB-nin  Biləsuvar filialı)",39.4557586,48.5452351,cashin
ABB-nin Samux filialı - 2,"Samux , Nəbiagalı qəsəbəsi, H.Əliyev prospekti, 134 (ABB Samux filialı)",40.76619506836712,46.40602189588147,cashin
Kitab evi-3,"Bakı, Səbail rayonu, Nigar Rəfibəyli küçəsi 29 (Kitab evi)",40.371540,49.8366995,cashin
ABB-nin Qaradağ filialı,Səbail Q.Abbasov küşəsi 29 (Azərbaycan Beynəlxalq Bankı - Qaradağ filialı),40.348750,49.835861,cashin
Kitab evi-4,"Bakı, Səbail rayonu, Nigar Rəfibəyli küçəsi 29 (Kitab evi)",40.371540,49.8366995,cashin
Kitab evi-5,"Bakı, Səbail rayonu, Nigar Rəfibəyli küçəsi 29 (Kitab evi)",40.371540,49.8366995,cashin
İçərişəhər metro st.,Səbail r. İstiqlaliyyət küç. İçərişəhər metro st.,40.366028,49.831822,cashin
Araz market (Badamdar),Səbail r. Badamdar qəs. T. Məmmədov küç. 3,40.338415,49.807376,cashin
"Bravo (Bayıl, 20ci sahə)","Bakı ş. Səbail rayonu, Şahlar Allahverdiyev küçəsi 6B (Bravo Bayıl 20 Sahə)",40.329151,49.818423,cashin
Az. Kinematoqraflar birliyi,"Bakı, Səbail rayonu, Bülbül prospekti 18 (Az. Kinematoqraflar birliyi)",40.374854,49.843493,cashin
Azərbaycan Milli kitabxanası,"Bakı, Səbail rayonu, Xəqani küçəsi 29 (M.F.Axundov adına Azərbaycan Milli kitabxanası)",40.374048,49.846533,cashin
Bazarstore (Bayıl),"Səbail r., Badamdar qəsəbəsi 1-ci yaşayış massivi 1 (Bazarstore bayıl)",40.342512,49.839394,cashin
ABB-nin Səbail filialı-1,"Bakı, Səbail rayonu, L.Tolstoy 191 (ABB-nin Səbail filialı)",40.374027,49.842046,cashin
ABB-nin Səbail filialı-2,"Bakı, Səbail rayonu, L.Tolstoy 191 (ABB-nin Səbail filialı)",40.374027,49.842046,cashin
Dəniz Mall,"Səbail r., Neftçilər pr. 26a (Dəniz Mall)",40.358210,49.836562,cashin
Bravo SabahWalk,"Bakı şəhəri, Səbail rayonu, Xanlar küç. (Bravo SabahWalk)",40.35106235643215,49.83270188361338,cashin
Park Bulvar yeraltı dayanacaq,"Bakı, Səbail rayonu, Neftçilər pr. (""Park Bulvar "" yeraltı dayanacaq)",40.370972,49.849891,cashin
Bazarstore (İçərişəhər),"Bakı, Səbail rayonu, Nizami ilə Rostropoviç kəsişməsi (Bazarstore)",40.369065726869565,49.82765619608971,cashin
ABB Mərkəzi filialı,"Bakı, Səbail ray.,  H.Z.Tağıyev küç. 3 (ABB Mərkəzi filial)",40.368678,49.840181,cashin
Əqli Mülkiyyət agentliyi,"Bakı ş., Nəsimi r. Mərdanov Qardaşları 1424 (Əqli mülkiyyət)",40.399068,49.830821,cashin
ABB-nin Nəsimi filialı,"Bakı, Nəsimi rayonu, 28 may küç. 21A  (ABB-nin Nəsimi filialı)",40.3773331,49.8496991,cashin
ASAN Kommunal,"Nəsimi r., Cəfər Cabbarlı, 235 Dilarə Əliyeva Küçəsi (ASAN kommunal)",40.380264,49.849622,cashin
Bravo (20 Yanvar),"Bakı ş. Nəsimi r., Tbilisi prospekti, 3007-ci məhəllə (Bravo 20 Yanvar)",40.401478,49.810843,cashin
Araz market (20 Yanvar),"Nəsimi r. Tbilisi pr. Alatava, ev 2 ""Araz""market",40.398077,49.813835,cashin
Neptun market (Əcəmi),Nəsimi r. C. Məmmədquluzadə 939 (Neptun Əcəmi),40.395064,49.828103,cashin
Bazarstore (Yeni Yasamal),"Yasamal r., Əsəd Əhmədov küç., 24B (""Bazarstore)",40.393696,49.794576,cashin
Bolmart (Göy Məscid),"Nəsimi r-nu, Səməd Vurğun küç., 75 B (Bol Mart Sirk ilə üz-bə-üz)",40.383959,49.837863,cashin
Oba market (Rəşid Behbudov küç.),Nəsimi r. Rəşid Behbudov küç. OBA market,40.38099925409084,49.84448618926151,cashin
Araz market (ABŞ səfirliyi),Nəsimi r. Azadlıq pr. Eldar Tağızadə küç. (ABŞ səfirliyi yanı),40.38508766296593,49.844492075089924,cashin
Neptun supermarket (28 m/s),"Bakı, Nəsimi rayonu, Şəmsi Bədəlbəyli ilə Süleyman Rüstəm küçələrin kəsişməsi (Neptun Supermarket)",40.37814582801456,49.846201001139846,cashin
Azərbaycan Tibb Universiteti,"Bakı, Nəsimi rayonu, Mərdanov küçəsi 96 (Azərbaycan Tibb Akademiyası)",40.394587,49.834014,cashin
ABB - Baş idarə,"Bakı, Nəsimi rayonu, Nizami küçəsi 67 (ABB, Baş İdarə)",40.372273,49.836737,cashin
Tam store - Yaşam residens,"Bakı, Nəsimi rayon, Cavadxan küçəsi (Tam store - Yaşam residens)",40.41179607841979,49.812358004930594,cashin
ABB-nin Nəsimi filialı,"Bakı, Nəsimi rayonu, 28 may küç. 21A  (ABB-nin Nəsimi filialı)",40.3773331,49.8496991,cashin
Beko mağazası (28 may),Bakı Nəsimi rayonu 28 may küçəsi 72 (Beko mağazası),40.379162,49.857386,cashin
ABB-nin Əcəmi filialı,"Bakı ş., Nəsimi rayonu, Məmmədcəfər Cəfərov 28 (ABB Əcəmi filialı)",40.407115,49.811858,cashin
ABB-nin Əcəmi filialı,"Bakı ş., Nəsimi rayonu, Məmmədcəfər Cəfərov 28 (ABB Əcəmi filialı)",40.407115,49.811858,cashin
ABB Yeni Bina - MXD,"Bakı, Səbail rayonu, Nizami küçəsi 67 (ABB, yeni inzibati bina)",40.371973,49.836047,cashin
28 Mall  Ticarət mərkəzi - 1,"Bakı şəhəri, Azadlıq prospekti ilə Füzuli küçəsinin kəsişməsi, ""28 Mall""  Ticarət mərkəzi",40.379126,49.846945,cashin
Port Baku - supermarket,"Bakı şəhəri, Nəsimi r-nu, Neftçilər pr. 153 (Port Baku - supermarket - (A00-05))",40.375555,49.859117,cashin
ABB-nin Nəsimi filialı - 1,"Bakı, Nəsimi rayonu, 28 may küç. 21A (ABB-nin Nəsimi filialı)",40.377333,49.849699,cashin
ABB-nin Nəsimi filialı - 2,"Bakı, Nəsimi rayonu, 28 may küç. 21A (ABB-nin Nəsimi filialı)",40.377333,49.849699,cashin
ABB-nin Landmark şöbəsi,"Bakı ş .Nəsimi r., Nizami küçəsi 90a (Landmark ABB şöbəsi)",40.37590642840482,49.85106933088325,cashin
28 Mall  Ticarət mərkəzi - 2,"Bakı şəhəri, Azadlıq prospekti ilə Füzuli küçəsinin kəsişməsi, ""28 Mall""  Ticarət mərkəzi",40.379039,49.846813,cashin
Nəsimi rayonu İcra Hakimiyyəti,"Bakı, Nəsimi rayonu, S.Vurğun küçəsi 112 (Bakı şəhəri Nəsimi rayonu İcra Hakimiyyəti)",40.393859446737,49.835175517010924,cashin
ABB Baş İdarə (köhnə inzibati bina),"Bakı, Nəsimi rayonu, Nizami küçəsi, 67 (ABB Baş İdarə (köhnə inzibati bina))",40.372273,49.836737,cashin
Araz market (7-ci MKR Ankara REC),Binəqədi r. 7 mkr Araz m.,40.428844,49.852414,cashin
Bakı Beynəlxalq Avtovağzal Kompleksi,"Bakı şəhəri, Moskva prospekti",40.418533,49.797843,cashin
Bravo (Dərnəgül şossesi 7/24 ),"Bakı ş., Binəqədi rayonu, Şövkət Məmmədova küçəsi 2 (Bravo OAZİS)",40.419644,49.846714,cashin
ABB-nin Binəqədi filialı,"Bakı, Binəqədi r., S.S. Axundov 42 (ABB Binəqədi filialı 2)",40.425370,49.842855,cashin
Neptun Hipermarket,"Bakı, Xırdalan - Binəqədi şosesi, Respublika Dövlət Yol Polisi idarəsinin yanı. (Neptun Hipermarket)",40.447821,49.777402,cashin
Baku Steel company,"Bakı şəhəri, Dərnəgül şossesi, Mir-Cəlal küç. 15 (Baku Steel company)",40.429386,49.887397,cashin
AzərTAC İnformasiya agentliyi,"Bakı ş, Binəqədi rayonu, Ağasadıx Gəraybəyli k. 63 (AzərTAC Azərbaycan dövlət informasiya agentliyi)",40.418589,49.847733,cashin
ABB Binəqədi filialı - 2,"Bakı, Binəqədi r., S.S. Axundov 42 (ABB Binəqədi filialı 2)",40.425370,49.842855,cashin
Oba market (Biləcəri),"Bakı, Binəqədi rayonu, Biləcəri qəsəbəsi (Oba market)",40.422045,49.798869,cashin
Tam store (Biləcəri),"Bakı, Binəqədi rayonu, Biləcəri qəsəbəsi, Teymur Yaqubov küçəsi (Tam store)",40.4410125182917,49.8082949899416,cashin
